latitude,longitude,date,time,distance_in_m,speed_m/s,speed_kmh,formatted_time,total_time,total_distance
37.147479685989346,-8.544525839396329,2025-03-18,10:16:14,0.0,0.0,0.0,0 segundos,0 segundos,0.0
37.14745037743033,-8.544597773720502,2025-03-18,10:16:24,7.16029961935636,0.72,2.59,10 segundos,10 segundos,7.16029961935636
37.14744397908197,-8.544504717000336,2025-03-18,10:16:34,8.278405420699489,0.83,2.99,10 segundos,20 segundos,15.438705040055849
37.14746094553574,-8.544366367652016,2025-03-18,10:16:44,12.406419431188224,1.24,4.46,10 segundos,30 segundos,27.845124471244073
37.14742363532197,-8.54435895696014,2025-03-18,10:16:54,4.200378682662015,0.42,1.51,10 segundos,40 segundos,32.04550315390609
37.147476724952305,-8.544267473988945,2025-03-18,10:17:04,10.029622189101548,1.0,3.6,10 segundos,50 segundos,42.07512534300764
37.14752485109635,-8.544249946774295,2025-03-18,10:17:14,5.572302668320177,0.56,2.02,10 segundos,"1 minutos, 0 segundos",47.64742801132782
37.14759027470199,-8.544154783211361,2025-03-18,10:17:24,11.138360070974937,1.11,4.0,10 segundos,"1 minutos, 10 segundos",58.78578808230276
37.1476898622115,-8.544470351197331,2025-03-18,10:17:34,30.081633289235047,3.01,10.84,10 segundos,"1 minutos, 20 segundos",88.8674213715378
37.14723352566001,-8.54374036348511,2025-03-18,10:17:55,82.2245594525394,3.92,14.11,21 segundos,"1 minutos, 41 segundos",171.0919808240772
37.14729529644265,-8.543912226487159,2025-03-18,10:18:14,16.70952358624597,0.88,3.17,19 segundos,"2 minutos, 0 segundos",187.8015044103232
37.147287017000515,-8.543886840727888,2025-03-18,10:18:24,2.4310509934589217,0.24,0.86,10 segundos,"2 minutos, 10 segundos",190.2325554037821
37.147274472098104,-8.543822337839867,2025-03-18,10:18:34,5.884732526432764,0.59,2.12,10 segundos,"2 minutos, 20 segundos",196.11728793021487
37.14729142104857,-8.543872680353468,2025-03-18,10:18:44,4.8436433529486,0.48,1.73,10 segundos,"2 minutos, 30 segundos",200.96093128316346
37.147354896169375,-8.544064284127213,2025-03-18,10:18:59,18.390540916501383,1.23,4.43,15 segundos,"2 minutos, 45 segundos",219.35147219966484
37.14743884893715,-8.544378582977966,2025-03-18,10:19:12,29.37940355251572,2.26,8.14,13 segundos,"2 minutos, 58 segundos",248.73087575218057
37.14744118444386,-8.54440648806368,2025-03-18,10:19:25,2.486872572144254,0.19,0.68,13 segundos,"3 minutos, 11 segundos",251.21774832432482
37.14742313154793,-8.544551152090929,2025-03-18,10:19:38,12.978010594288278,1.0,3.6,13 segundos,"3 minutos, 24 segundos",264.1957589186131
37.14739387708762,-8.544675387943997,2025-03-18,10:19:51,11.48168615852806,0.88,3.17,13 segundos,"3 minutos, 37 segundos",275.67744507714116
37.147396312903886,-8.54464605624996,2025-03-18,10:20:04,2.6137911609613385,0.2,0.72,13 segundos,"3 minutos, 50 segundos",278.2912362381025
37.14733424916329,-8.544832918457349,2025-03-18,10:20:14,17.942237555244986,1.79,6.44,10 segundos,"4 minutos, 0 segundos",296.23347379334746
37.147272970440575,-8.544835517133638,2025-03-18,10:20:24,6.817774744020386,0.68,2.45,10 segundos,"4 minutos, 10 segundos",303.0512485373678
37.14718542377509,-8.544834512610999,2025-03-18,10:20:34,9.735152179548543,0.97,3.49,10 segundos,"4 minutos, 20 segundos",312.7864007169164
37.147158102209936,-8.54484971506077,2025-03-18,10:20:44,3.3234189708480946,0.33,1.19,10 segundos,"4 minutos, 30 segundos",316.10981968776446
37.147153246582434,-8.544851130685805,2025-03-18,10:20:54,0.5543081283258667,0.06,0.22,10 segundos,"4 minutos, 40 segundos",316.66412781609034
37.14715328078065,-8.544852983779979,2025-03-18,10:21:04,0.16428756188240254,0.02,0.07,10 segundos,"4 minutos, 50 segundos",316.82841537797276
37.14714156092304,-8.544846463484957,2025-03-18,10:21:14,1.4255797200227929,0.14,0.5,10 segundos,"5 minutos, 0 segundos",318.2539950979955
37.147116819842786,-8.544846422255421,2025-03-18,10:21:24,2.7510850306281904,0.28,1.01,10 segundos,"5 minutos, 10 segundos",321.0050801286237
37.147124989743105,-8.544853935301536,2025-03-18,10:21:34,1.126367122347639,0.11,0.4,10 segundos,"5 minutos, 20 segundos",322.13144725097135
37.14712815079056,-8.544830552694453,2025-03-18,10:21:44,2.1020449414868825,0.21,0.76,10 segundos,"5 minutos, 30 segundos",324.23349219245824
37.14712527068079,-8.544803475096668,2025-03-18,10:21:54,2.4212173832616437,0.24,0.86,10 segundos,"5 minutos, 40 segundos",326.6547095757199
37.14712089476679,-8.54480240512251,2025-03-18,10:22:04,0.4957348525441169,0.05,0.18,10 segundos,"5 minutos, 50 segundos",327.150444428264
37.14716498290352,-8.54486566360739,2025-03-18,10:22:24,7.447732992673331,0.37,1.33,20 segundos,"6 minutos, 10 segundos",334.5981774209373
37.14703512122748,-8.544916569797321,2025-03-18,10:22:34,15.128446213629005,1.51,5.44,10 segundos,"6 minutos, 20 segundos",349.7266236345663
37.14714368582083,-8.545044573546154,2025-03-18,10:22:44,16.56634276453009,1.66,5.98,10 segundos,"6 minutos, 30 segundos",366.2929663990964
